Report Number,Offense Parent Group,Offense,Offense Code,MCPP,Longitude,Latitude
2018,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3027644,47.60563158
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3665302,47.52828076
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,RAINIER VIEW,-122.2681099,47.50082959
2018,BAD CHECKS,Bad Checks,90A,HIGHLAND PARK,-122.3390042,47.53604206
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2018,LARCENY-THEFT,All Other Larceny,23H,GEORGETOWN,-122.3295808,47.54925505
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,NORTH BEACON HILL,-122.3140186,47.57687053
2018,LARCENY-THEFT,All Other Larceny,23H,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3860185,47.51470372
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,WALLINGFORD,-122.3398017,47.65051497
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,BALLARD SOUTH,-122.3901357,47.67490352
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,HIGH POINT,-122.3750698,47.54563408
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SODO,-122.329056,47.58085134
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3606425,47.62270641
2018,ROBBERY,Robbery,120,DOWNTOWN COMMERCIAL,-122.3387015,47.61074295
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,WALLINGFORD,-122.3413606,47.65161037
2018,LARCENY-THEFT,Theft From Building,23D,CENTRAL AREA/SQUIRE PARK,-122.3102488,47.60622905
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NORTHGATE,-122.3234077,47.71313906
2018,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3027644,47.60563158
2018,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3314085,47.60276918
2018,CURFEW/LOITERING/VAGRANCY VIOLATIONS,Curfew/Loitering/Vagrancy Violations,90B,BRIGHTON/DUNLAP,-122.2703535,47.53730026
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,HIGH POINT,-122.3706326,47.55010425
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CLAREMONT/RAINIER VISTA,-122.2920369,47.56077926
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,CLAREMONT/RAINIER VISTA,-122.2920369,47.56077926
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MILLER PARK,-122.3083147,47.62049016
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3338081,47.61210339
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,FIRST HILL,-122.318104,47.60393718
2018,LARCENY-THEFT,Purse-snatching,23B,RAINIER BEACH,-122.2699905,47.52055616
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3304204,47.62024434
2018,LARCENY-THEFT,Theft From Building,23D,MONTLAKE/PORTAGE BAY,-122.3020723,47.64025872
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,MID BEACON HILL,-122.2979703,47.55091786
2018,LARCENY-THEFT,All Other Larceny,23H,SLU/CASCADE,-122.3350861,47.61600093
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3742402,47.65034487
2018,LARCENY-THEFT,Shoplifting,23C,CAPITOL HILL,-122.324008,47.61907481
2018,LARCENY-THEFT,Shoplifting,23C,FREMONT,-122.3505254,47.64970651
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,DOWNTOWN COMMERCIAL,-122.3338081,47.61210339
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,BALLARD SOUTH,-122.360783,47.67327606
2018,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3391053,47.60782817
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3746108,47.64100914
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTH BEACON HILL,-122.3055537,47.58409174
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,NORTH BEACON HILL,-122.3055537,47.58409174
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,FAUNTLEROY SW,-122.3920079,47.51081375
2018,LARCENY-THEFT,Theft From Building,23D,MILLER PARK,-122.3113905,47.62008792
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MID BEACON HILL,-122.3044063,47.5588021
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,CENTRAL AREA/SQUIRE PARK,-122.3101387,47.61806222
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,QUEEN ANNE,-122.3560566,47.62458061
2018,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.2949305,47.60260229
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,JUDKINS PARK/NORTH BEACON HILL,-122.3130629,47.59530014
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3340608,47.61405656
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTH BEACON HILL,-122.3077201,47.57250725
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3662809,47.64015097
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,MID BEACON HILL,-122.30733,47.55364108
2018,FRAUD OFFENSES,Wire Fraud,26E,SANDPOINT,-122.2880521,47.70924496
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3320622,47.60348389
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,RAINIER VIEW,-122.2602952,47.51071656
2018,LARCENY-THEFT,Theft From Building,23D,DOWNTOWN COMMERCIAL,-122.3338081,47.61210339
2018,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3368905,47.61044025
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,FREMONT,-122.3534057,47.65307688
2018,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,GREENWOOD,-122.3460216,47.70360675
2018,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3037869,47.60566244
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CENTRAL AREA/SQUIRE PARK,-122.3037869,47.60566244
2018,LARCENY-THEFT,All Other Larceny,23H,ROOSEVELT/RAVENNA,-122.3272025,47.68297506
2018,LARCENY-THEFT,All Other Larceny,23H,QUEEN ANNE,-122.342099,47.63726409
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,JUDKINS PARK/NORTH BEACON HILL,-122.302214,47.59380299
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,FREMONT,-122.3607988,47.65958044
2018,LARCENY-THEFT,All Other Larceny,23H,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.381603,47.51102938
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SANDPOINT,-122.3068582,47.6907698
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROOSEVELT/RAVENNA,-122.3018369,47.68741004
2018,LARCENY-THEFT,All Other Larceny,23H,NORTHGATE,-122.3450601,47.73076527
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SOUTH BEACON HILL,-122.2985011,47.53869047
2018,LARCENY-THEFT,Theft From Building,23D,DOWNTOWN COMMERCIAL,-122.3338081,47.61210339
2018,FRAUD OFFENSES,Impersonation,26C,WALLINGFORD,-122.3262048,47.65958702
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SOUTH BEACON HILL,-122.2985011,47.53869047
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,FIRST HILL,-122.3167804,47.60652038
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTHGATE,-122.3177041,47.70174164
2018,ROBBERY,Robbery,120,COLUMBIA CITY,-122.2841012,47.55645048
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,UNIVERSITY,-122.3195608,47.66222203
2018,ROBBERY,Robbery,120,UNIVERSITY,-122.3155004,47.65908266
2018,LARCENY-THEFT,Theft From Building,23D,ALASKA JUNCTION,-122.386804,47.56021562
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3309521,47.60394844
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,UNIVERSITY,-122.3044043,47.66700204
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,UNIVERSITY,-122.3195608,47.66222203
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CENTRAL AREA/SQUIRE PARK,-122.3037312,47.60462766
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NORTH BEACON HILL,-122.3094598,47.58502376
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROOSEVELT/RAVENNA,-122.3017868,47.68122808
2018,LARCENY-THEFT,All Other Larceny,23H,NORTH BEACON HILL,-122.3095167,47.5760722
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,FREMONT,-122.3505176,47.66021608
2018,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3081828,47.61290001
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MORGAN,-122.393077,47.53964052
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,BALLARD SOUTH,-122.3805083,47.67017748
2018,LARCENY-THEFT,All Other Larceny,23H,NORTH ADMIRAL,-122.3813805,47.57437402
2018,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3101972,47.60392524
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,SLU/CASCADE,-122.3430749,47.61603294
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3430749,47.61603294
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3645009,47.53370044
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3645009,47.53370044
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,UNIVERSITY,-122.3195608,47.66222203
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,BALLARD SOUTH,-122.3620451,47.6657065
2018,LARCENY-THEFT,All Other Larceny,23H,PIONEER SQUARE,-122.3308075,47.60046424
2018,ARSON,Arson,200,BALLARD NORTH,-122.3827098,47.68501057
2018,LARCENY-THEFT,All Other Larceny,23H,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,FIRST HILL,-122.3270347,47.60805203
2018,LARCENY-THEFT,All Other Larceny,23H,NORTH BEACON HILL,-122.3121072,47.58023946
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3604743,47.52559092
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,QUEEN ANNE,-122.3561047,47.61860457
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,CENTRAL AREA/SQUIRE PARK,-122.3088712,47.61094813
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,FIRST HILL,-122.3187603,47.60520035
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,SODO,-122.3290565,47.57980945
2018,LARCENY-THEFT,All Other Larceny,23H,SLU/CASCADE,-122.3288806,47.6303008
2018,LARCENY-THEFT,Shoplifting,23C,NORTHGATE,-122.3192068,47.7085692
2018,LARCENY-THEFT,All Other Larceny,23H,BALLARD SOUTH,-122.3805083,47.67017748
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,FREMONT,-122.3533408,47.66430519
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,GREENWOOD,-122.3486505,47.69782007
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SODO,-122.3290618,47.57053574
2018,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,MILLER PARK,-122.3054249,47.61850002
2018,ROBBERY,Robbery,120,MILLER PARK,-122.3054249,47.61850002
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,MADRONA/LESCHI,-122.302222,47.5955707
2018,DRUG/NARCOTIC OFFENSES,Drug Equipment Violations,35B,DOWNTOWN COMMERCIAL,-122.3378706,47.60647838
2018,PORNOGRAPHY/OBSCENE MATERIAL,Pornography/Obscene Material,370,DOWNTOWN COMMERCIAL,-122.3378706,47.60647838
2018,LARCENY-THEFT,Theft From Building,23D,DOWNTOWN COMMERCIAL,-122.3338081,47.61210339
2018,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.2949305,47.60260229
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROOSEVELT/RAVENNA,-122.3009065,47.66212501
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTH BEACON HILL,-122.3001683,47.56701103
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,PIONEER SQUARE,-122.3308075,47.60046424
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,JUDKINS PARK/NORTH BEACON HILL,-122.3056979,47.60167271
2018,LARCENY-THEFT,Pocket-picking,23A,QUEEN ANNE,-122.350854,47.62208691
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,BALLARD SOUTH,-122.3608054,47.66830091
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,SODO,-122.3342002,47.58085317
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,WALLINGFORD,-122.3413606,47.65161037
2018,LARCENY-THEFT,All Other Larceny,23H,WALLINGFORD,-122.3413606,47.65161037
2018,LARCENY-THEFT,Shoplifting,23C,PIONEER SQUARE,-122.3341801,47.60130276
2018,LARCENY-THEFT,Theft From Building,23D,SLU/CASCADE,-122.3384408,47.62388075
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,NORTH BEACON HILL,-122.3121072,47.58023946
2018,LARCENY-THEFT,All Other Larceny,23H,NORTHGATE,-122.3206032,47.71039668
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTHGATE,-122.3206032,47.71039668
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3320622,47.60348389
2018,LARCENY-THEFT,All Other Larceny,23H,JUDKINS PARK/NORTH BEACON HILL,-122.305701,47.60083342
2018,LARCENY-THEFT,All Other Larceny,23H,HILLMAN CITY,-122.2790316,47.55043351
2018,LARCENY-THEFT,Shoplifting,23C,DOWNTOWN COMMERCIAL,-122.3407976,47.6084931
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,SANDPOINT,-122.2641901,47.68612014
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3408925,47.61239802
2018,LARCENY-THEFT,Shoplifting,23C,DOWNTOWN COMMERCIAL,-122.3407976,47.6084931
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SANDPOINT,-122.2641901,47.68612014
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CENTRAL AREA/SQUIRE PARK,-122.3120642,47.60351968
2018,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3120642,47.60351968
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,CAPITOL HILL,-122.3268205,47.61408813
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,FREMONT,-122.347002,47.66097928
2018,LARCENY-THEFT,All Other Larceny,23H,PIONEER SQUARE,-122.3308075,47.60046424
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,SLU/CASCADE,-122.3450058,47.61856054
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,MAGNOLIA,-122.3914047,47.65343705
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,MAGNOLIA,-122.3914047,47.65343705
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MADRONA/LESCHI,-122.3010977,47.60126659
2018,LARCENY-THEFT,All Other Larceny,23H,QUEEN ANNE,-122.360885,47.64910391
2018,LARCENY-THEFT,Theft From Building,23D,DOWNTOWN COMMERCIAL,-122.3310822,47.60241242
2018,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,BRIGHTON/DUNLAP,-122.2780934,47.53062878
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,UNKNOWN,-122.2776109,47.53154602
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SLU/CASCADE,-122.3400329,47.61306259
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,FREMONT,-122.3534057,47.65307688
2018,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,HIGHLAND PARK,-122.3480199,47.52648034
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,BRIGHTON/DUNLAP,-122.277071,47.54601824
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,HILLMAN CITY,-122.2820948,47.54600376
2018,LARCENY-THEFT,Theft From Building,23D,DOWNTOWN COMMERCIAL,-122.3353208,47.60872452
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,LAKEWOOD/SEWARD PARK,-122.2706988,47.56000157
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTHGATE,-122.3420194,47.70596699
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,MAGNOLIA,-122.388606,47.64940356
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTH BEACON HILL,-122.3040915,47.57308884
2018,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,SANDPOINT,-122.2853097,47.68930439
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,JUDKINS PARK/NORTH BEACON HILL,-122.3032726,47.59382071
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SLU/CASCADE,-122.3288806,47.6303008
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3470285,47.61602597
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,DOWNTOWN COMMERCIAL,-122.3403672,47.61004628
2018,FRAUD OFFENSES,Wire Fraud,26E,SOUTH PARK,-122.3189901,47.52305434
2018,LARCENY-THEFT,All Other Larceny,23H,BALLARD SOUTH,-122.4026029,47.67042947
2018,LARCENY-THEFT,Theft From Building,23D,JUDKINS PARK/NORTH BEACON HILL,-122.3096689,47.59515308
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,PIONEER SQUARE,-122.3302665,47.60129664
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,SODO,-122.3392069,47.56909948
2018,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,NORTHGATE,-122.3406121,47.70232629
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3401282,47.61062346
2018,EMBEZZLEMENT,Embezzlement,270,GEORGETOWN,-122.3143002,47.54770755
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NEW HOLLY,-122.2840517,47.53704015
2018,FRAUD OFFENSES,Impersonation,26C,SANDPOINT,-122.2760252,47.66630459
2018,LARCENY-THEFT,All Other Larceny,23H,GEORGETOWN,-122.3143002,47.54770755
2018,LARCENY-THEFT,Shoplifting,23C,ALASKA JUNCTION,-122.386804,47.56021562
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,NORTH BEACON HILL,-122.311909,47.56262085
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3468908,47.62803275
2018,LARCENY-THEFT,Theft From Coin-Operated Machine or Device,23E,SOUTH PARK,-122.3163037,47.52304625
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SOUTH PARK,-122.3163037,47.52304625
2018,LARCENY-THEFT,Pocket-picking,23A,BELLTOWN,-122.3463082,47.61442097
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,JUDKINS PARK/NORTH BEACON HILL,-122.3105101,47.59249308
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,BALLARD SOUTH,-122.3632901,47.666088
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SOUTH PARK,-122.324308,47.52307002
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SLU/CASCADE,-122.3304204,47.62024434
2018,LARCENY-THEFT,Theft From Building,23D,QUEEN ANNE,-122.3508076,47.62796076
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3338081,47.61210339
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,BITTERLAKE,-122.3607775,47.70602721
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3304204,47.62024434
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,LAKEWOOD/SEWARD PARK,-122.258073,47.55061696
2018,LARCENY-THEFT,All Other Larceny,23H,FIRST HILL,-122.3201595,47.60169935
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,PIONEER SQUARE,-122.3308075,47.60046424
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,PHINNEY RIDGE,-122.3608054,47.66830092
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,MONTLAKE/PORTAGE BAY,-122.3220945,47.65051917
2018,ROBBERY,Robbery,120,PIONEER SQUARE,-122.3308075,47.60046424
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,MID BEACON HILL,-122.290438,47.5507331
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,COLUMBIA CITY,-122.2801129,47.55938704
2018,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,QUEEN ANNE,-122.350854,47.62208691
2018,LARCENY-THEFT,All Other Larceny,23H,NORTHGATE,-122.3299069,47.71709425
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,DOWNTOWN COMMERCIAL,-122.3364302,47.60825971
2018,LARCENY-THEFT,All Other Larceny,23H,GREENWOOD,-122.3554078,47.70082114
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTH BEACON HILL,-122.311909,47.56262085
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,CAPITOL HILL,-122.3202264,47.62546098
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,NORTHGATE,-122.3447064,47.70579857
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,NORTHGATE,-122.3447064,47.70579857
2018,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,NORTHGATE,-122.3447064,47.70579857
2018,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3067323,47.6185037
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3338081,47.61210339
2018,LARCENY-THEFT,All Other Larceny,23H,CAPITOL HILL,-122.325303,47.62140983
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CENTRAL AREA/SQUIRE PARK,-122.3027722,47.6074384
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,HIGHLAND PARK,-122.3539079,47.53459019
2018,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,CAPITOL HILL,-122.3180562,47.62608292
2018,LARCENY-THEFT,Shoplifting,23C,CAPITOL HILL,-122.324008,47.61907481
2018,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,BELLTOWN,-122.3463082,47.61442097
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3750025,47.50246155
2018,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,CENTRAL AREA/SQUIRE PARK,-122.3050362,47.60474707
2018,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,CENTRAL AREA/SQUIRE PARK,-122.3050362,47.60474707
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,QUEEN ANNE,-122.3580089,47.62571808
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,BALLARD SOUTH,-122.4040753,47.67040184
2018,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3326402,47.60916022
2018,LARCENY-THEFT,Shoplifting,23C,FREMONT,-122.3505254,47.64970651
2018,LARCENY-THEFT,Theft From Building,23D,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3604464,47.53097632
2018,ROBBERY,Robbery,120,CAPITOL HILL,-122.324008,47.61907481
2018,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,FIRST HILL,-122.3250079,47.6108729
2018,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,LAKEWOOD/SEWARD PARK,-122.258073,47.55061696
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3408925,47.61239802
2018,LARCENY-THEFT,Theft From Motor Vehicle,23F,LAKEWOOD/SEWARD PARK,-122.258073,47.55061696
2018,LARCENY-THEFT,All Other Larceny,23H,MOUNT BAKER,-122.3045127,47.58840323
2018,ROBBERY,Robbery,120,FREMONT,-122.3500292,47.66048919
2018,ROBBERY,Robbery,120,FREMONT,-122.3500292,47.66048919
2018,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,FIRST HILL,-122.3207514,47.60684371
